dataset,optimizer,seed,lr,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_s
mri,adam,0,0.001,20,0.10091955539507744,0.9627403846153846,1.6173103434698923,0.5803571428571429,6.324911581000379
mri,adam,0,0.001,21,0.0879589950856872,0.9691506410256411,0.5115417642252785,0.8321428571428572,6.420743407000373
mri,adam,0,0.001,22,0.0745816565453051,0.9751602564102564,0.21093191759926933,0.9071428571428571,5.637821512999835
mri,adam,0,0.001,23,0.08286365728156689,0.9693509615384616,0.8748722553253174,0.7857142857142857,6.447878660999777
mri,adam,0,0.001,24,0.06142628824529357,0.9787660256410257,0.3942391416856221,0.8732142857142857,7.429071496999313
mri,adam,0,0.001,25,0.07080397794309717,0.9727564102564102,0.2305568358727864,0.9232142857142858,5.1761030939997
mri,adam,0,0.001,26,0.06662062510179403,0.9765625,0.18361219476376262,0.9285714285714286,5.12578790400039
mri,adam,0,0.001,27,0.07468890521723108,0.9723557692307693,0.863963600567409,0.7714285714285715,5.137403663000441
mri,adam,0,0.001,28,0.057415392727423936,0.9799679487179487,0.5312129889215742,0.8410714285714286,5.417479646999709
mri,adam,0,0.001,29,0.0640971343486737,0.9763621794871795,0.23381981530359813,0.9285714285714286,4.9892128479996245
mri,adam,0,0.001,30,0.06273834983436152,0.9783653846153846,0.11088366934231349,0.9553571428571429,6.234714633000294
mri,adam,1,0.001,1,0.6798838266195395,0.7341746794871795,0.7232491263321468,0.7035714285714286,6.205465750000258
mri,adam,1,0.001,2,0.4914676741911815,0.8086939102564102,0.39840676529066904,0.8339285714285715,5.948826589999953
mri,adam,1,0.001,3,0.4081703109236864,0.8417467948717948,0.8279319967542376,0.6785714285714286,6.0257090259992765
mri,adam,1,0.001,4,0.34624282671855044,0.8711939102564102,0.308906712276595,0.8642857142857143,6.164205542999298
mri,adam,1,0.001,5,0.3090563439405881,0.8886217948717948,0.4504621752670833,0.8071428571428572,5.746310939000068
mri,adam,1,0.001,6,0.27397228978001154,0.9012419871794872,0.6090479723044804,0.7696428571428572,6.218183863999911
mri,adam,1,0.001,7,0.24555247124188986,0.90625,0.20981163339955466,0.925,6.431075712000165
mri,adam,1,0.001,8,0.21204538012926394,0.9202724358974359,0.3950993537902832,0.8607142857142858,6.41360668499965
mri,adam,1,0.001,9,0.2139754125323051,0.9232772435897436,0.3587378808430263,0.8410714285714286,5.8535119610005495
mri,adam,1,0.001,10,0.19131039551053292,0.9270833333333334,0.450278976559639,0.8214285714285714,6.37703099600003
mri,adam,1,0.001,11,0.19289492261715424,0.9280849358974359,0.40078863756997246,0.8642857142857143,6.115947932000381
mri,adam,1,0.001,12,0.15284798389826065,0.9427083333333334,0.18541564430509294,0.925,5.4183018959993205
mri,adam,1,0.001,13,0.14567756285079014,0.9481169871794872,0.389929529598781,0.8625,5.3595460489996185
mri,adam,1,0.001,14,0.1355108302564193,0.9481169871794872,0.3966666647366115,0.8607142857142858,5.770386321000842
mri,adam,1,0.001,15,0.12358494059970745,0.9561298076923077,0.8036104474748884,0.7589285714285714,6.584208964000027
mri,adam,1,0.001,16,0.11458018572571185,0.9583333333333334,0.7602162173816136,0.7571428571428571,5.895259750999685
mri,adam,1,0.001,17,0.10061635430424641,0.9633413461538461,0.8469260164669582,0.7607142857142857,6.310999535000519
mri,adam,1,0.001,18,0.09710502314070861,0.9651442307692307,0.6212643248694284,0.8142857142857143,6.835050437999598
mri,adam,1,0.001,19,0.12171560345599666,0.9517227564102564,0.2114688515663147,0.9196428571428571,5.986786213999949
mri,adam,1,0.001,20,0.08781791239594802,0.9709535256410257,0.39708983216966903,0.8464285714285714,6.574244801999157
mri,adam,1,0.001,21,0.08643402632039326,0.969551282051282,0.20687111956732615,0.9142857142857143,5.398553381000056
mri,adam,1,0.001,22,0.06523270600547011,0.9775641025641025,0.2394814704145704,0.9125,5.2167748140000185
mri,adam,1,0.001,23,0.08037449107863583,0.9707532051282052,0.21292340819324765,0.9178571428571428,5.288944365000134
mri,adam,1,0.001,24,0.06989691355146277,0.9739583333333334,0.1969661099570138,0.9357142857142857,5.13082747199951
mri,adam,1,0.001,25,0.07246109283266541,0.9737580128205128,0.14664864880698067,0.9571428571428572,5.2782106229997225
mri,adam,1,0.001,26,0.07291015657858971,0.9727564102564102,0.10667902060917446,0.9571428571428572,5.428492633999667
mri,adam,1,0.001,27,0.0625041319976728,0.9755608974358975,0.28148641671453206,0.8964285714285715,5.001691559000392
mri,adam,1,0.001,28,0.05529173284482498,0.9813701923076923,0.08290022973503386,0.9678571428571429,5.328973448999932
mri,adam,1,0.001,29,0.07130655243348044,0.9713541666666666,0.1456379498754229,0.9357142857142857,5.050108148000618
mri,adam,1,0.001,30,0.04677748703994812,0.9855769230769231,0.14251359360558646,0.95,5.005949233999672
mri,adam,2,0.001,1,0.6808203951670573,0.7271634615384616,0.8659282428877694,0.6357142857142857,4.986361188999581
mri,adam,2,0.001,2,0.4746897763166672,0.8135016025641025,0.7061728239059448,0.7446428571428572,5.026663977999306
mri,adam,2,0.001,3,0.3889146672609525,0.8511618589743589,0.7583600997924804,0.7178571428571429,5.180289325000558
mri,adam,2,0.001,4,0.3571685384481381,0.8617788461538461,0.5002463817596435,0.8089285714285714,5.084321035000357
mri,adam,2,0.001,5,0.3049572860965362,0.8830128205128205,0.3883105499403817,0.8785714285714286,4.951143285999933
mri,adam,2,0.001,6,0.27817667638644195,0.897636217948718,0.4639935255050659,0.825,4.993046164000589
mri,adam,2,0.001,7,0.2738765617593741,0.8968349358974359,0.3356677745069776,0.8785714285714286,4.8485395059997245
mri,adam,2,0.001,8,0.22149204596495017,0.9176682692307693,0.2471782092537199,0.9125,4.994665686999724
mri,adam,2,0.001,9,0.20284026278517184,0.9236778846153846,0.36866288696016586,0.8535714285714285,4.979846507999355
mri,adam,2,0.001,10,0.19919479542817825,0.9220753205128205,0.29070724844932555,0.8910714285714286,5.046134055000039
mri,adam,2,0.001,11,0.1745913717418145,0.9350961538461539,0.19705658214432853,0.9375,4.826881197000148
mri,adam,2,0.001,12,0.15305655392316672,0.9453125,0.2051186284848622,0.9375,4.8308996149999075
mri,adam,2,0.001,13,0.1344851219596771,0.9499198717948718,0.4518097264426095,0.8607142857142858,4.856614513999375
mri,adam,2,0.001,14,0.13585530321758527,0.9485176282051282,0.1739743622285979,0.95,4.743484255999647
mri,adam,2,0.001,15,0.13173912826161355,0.9515224358974359,0.881679253918784,0.7178571428571429,4.873715247000291
mri,adam,2,0.001,16,0.13016497408254787,0.9515224358974359,0.192889580982072,0.9410714285714286,4.910944950999692
mri,adam,2,0.001,17,0.11878118511193837,0.9545272435897436,0.5028870029108865,0.8464285714285714,4.806809186999999
mri,adam,2,0.001,18,0.11331749069862641,0.9607371794871795,0.2829722902604512,0.9142857142857143,5.1036784319994695
mri,adam,2,0.001,19,0.09757864833451234,0.9647435897435898,0.20445403967584883,0.9464285714285714,5.270648377000725
mri,adam,2,0.001,20,0.0875903815150452,0.967948717948718,0.3725195416382381,0.8767857142857143,5.304004257000088
mri,adam,2,0.001,21,0.08089704228899418,0.9709535256410257,0.7011027957711901,0.825,5.256706096000016
mri,adam,2,0.001,22,0.08674545645809327,0.9683493589743589,0.41089158654212954,0.8714285714285714,4.730223493000267
mri,adam,2,0.001,23,0.07331842570923842,0.9745592948717948,0.45152468766484943,0.8642857142857143,4.611552393000238
mri,adam,2,0.001,24,0.05982713228187118,0.9807692307692307,1.1044066446168082,0.7607142857142857,4.7030026080001335
mri,adam,2,0.001,25,0.06372914424178024,0.9793669871794872,1.6582246916634695,0.5857142857142857,4.69661025699952
mri,adam,2,0.001,26,0.055801545430977754,0.9801682692307693,0.4856459983757564,0.8571428571428571,5.898328467000283
mri,adam,2,0.001,27,0.05981918290639535,0.9779647435897436,0.22788025992257255,0.9375,5.1399740950000705
mri,adam,2,0.001,28,0.04224285792308645,0.985176282051282,0.24896493979862758,0.9285714285714286,4.839790946999528
mri,adam,2,0.001,29,0.05806869846314956,0.9791666666666666,0.2514381476811,0.9357142857142857,5.269426096000643
mri,adam,2,0.001,30,0.03895404186243048,0.9863782051282052,0.26014711090496606,0.9321428571428572,5.125540916999853
mri,sgd,0,0.01,1,0.8394092932725564,0.6706730769230769,0.748148420878819,0.6964285714285714,5.821383791999324
mri,sgd,0,0.01,2,0.573041435617667,0.7770432692307693,0.6185314706393651,0.7625,5.852031524999802
mri,sgd,0,0.01,3,0.4785154714034154,0.8102964743589743,1.1343059403555733,0.6125,5.3404752739998
mri,sgd,0,0.01,4,0.42904370430952465,0.8385416666666666,0.4090838134288788,0.8375,5.551454992999425
mri,sgd,0,0.01,5,0.3863741409702179,0.8563701923076923,0.8709137763295854,0.6964285714285714,4.772118335999949
mri,sgd,0,0.01,6,0.34367905881924504,0.8768028846153846,0.39614016583987643,0.8625,4.784642227999939
mri,sgd,0,0.01,7,0.31612932166227925,0.8810096153846154,0.33958463839122227,0.8714285714285714,4.801984812999763
mri,sgd,0,0.01,8,0.2848948205892856,0.8940304487179487,0.5775051815169198,0.7821428571428571,4.906787670000085
mri,sgd,0,0.01,9,0.2549242805211972,0.9096554487179487,0.6851214911256518,0.7375,4.78942201999962
mri,sgd,0,0.01,10,0.228817625496632,0.9140625,1.0515408975737435,0.6357142857142857,4.737347307000164
mri,sgd,0,0.01,11,0.19522767924727538,0.9298878205128205,1.7836986439568656,0.5214285714285715,4.87414476899994
mri,sgd,0,0.01,12,0.2078421158859363,0.9248798076923077,0.19512350474085127,0.9178571428571428,4.835057557999789
mri,sgd,0,0.01,13,0.18671524801697487,0.9328926282051282,1.1066123911312649,0.6357142857142857,4.834766877999755
mri,sgd,0,0.01,14,0.16180787249826467,0.9407051282051282,0.8739149996212551,0.6892857142857143,5.19216842700007
mri,sgd,0,0.01,15,0.15526658208228838,0.946113782051282,0.6974825092724392,0.7875,5.1119309030000295
mri,sgd,0,0.01,16,0.14189063475873226,0.9491185897435898,0.9552137034279959,0.6928571428571428,4.76188655399983
mri,sgd,0,0.01,17,0.13726391017628023,0.9497195512820513,0.3000310497624534,0.8910714285714286,7.079231405999963
mri,sgd,0,0.01,18,0.13771797081407827,0.9495192307692307,0.45483473113604955,0.8375,6.863755215999845
mri,sgd,0,0.01,19,0.12345727991599303,0.9551282051282052,0.46439785190990995,0.8375,6.063369821000379
mri,sgd,0,0.01,20,0.12477173885473838,0.9545272435897436,0.3026945961373193,0.8946428571428572,5.249020074999862
mri,sgd,0,0.01,21,0.10552469297097279,0.9615384615384616,0.39722292082650323,0.8607142857142858,7.176624536000418
mri,sgd,0,0.01,22,0.09757753151158492,0.9643429487179487,0.6358666777610779,0.8,5.453375059999416
mri,sgd,0,0.01,23,0.09354645935579753,0.9673477564102564,0.30934199179921834,0.8767857142857143,5.910524021999663
mri,sgd,0,0.01,24,0.08440150423214221,0.9717548076923077,0.17210049544061934,0.9375,6.018039877999399
mri,sgd,0,0.01,25,0.07676349508647735,0.9739583333333334,0.19270144871303013,0.9410714285714286,5.540427418000036
mri,sgd,0,0.01,26,0.07195488107987703,0.9759615384615384,0.2184112908584731,0.9160714285714285,5.813255244000175
mri,sgd,0,0.01,27,0.06904865477162485,0.9751602564102564,0.9321484497615269,0.7642857142857142,5.412201627000286
mri,sgd,0,0.01,28,0.07312845184396093,0.9737580128205128,0.3019194083554404,0.8892857142857142,5.7486827060001815
mri,sgd,0,0.01,29,0.06668202524097303,0.977363782051282,1.2543066620826722,0.725,5.8216203780002616
mri,sgd,0,0.01,30,0.05131933435749931,0.9817708333333334,0.12875445474471364,0.9464285714285714,5.740846059999967
mri,sgd,1,0.01,1,0.8352941427475367,0.6654647435897436,0.813952784878867,0.6714285714285714,5.676986712999678
mri,sgd,1,0.01,2,0.5414599256637769,0.7860576923076923,0.507005091224398,0.7839285714285714,5.905678165000609
mri,sgd,1,0.01,3,0.4657121642659872,0.8203125,0.9185034138815743,0.6428571428571429,5.631633074999627
mri,sgd,1,0.01,4,0.3998759033588263,0.8485576923076923,1.1310358388083321,0.5803571428571429,6.3332374159999745
mri,sgd,1,0.01,5,0.36656670157725996,0.8583733974358975,1.1076754672186715,0.5964285714285714,6.001964322999811
mri,sgd,1,0.01,6,0.3243436629955585,0.8780048076923077,0.33702745693070546,0.8571428571428571,5.8566291870001805
mri,sgd,1,0.01,7,0.3013665196605218,0.8872195512820513,2.5528805119650704,0.5214285714285715,5.966189466000287
mri,sgd,1,0.01,8,0.25889311253260344,0.9004407051282052,0.2583185200180326,0.9,6.120831277999969
mri,sgd,1,0.01,9,0.26019860823185015,0.9022435897435898,0.36320759994643076,0.8660714285714286,5.681412931000523
mri,sgd,1,0.01,10,0.22131508349990234,0.9196714743589743,0.6124136294637408,0.7535714285714286,5.735901545000161
mri,sgd,1,0.01,11,0.2250387230171607,0.9230769230769231,0.9979411602020264,0.6714285714285714,5.813806731000113
mri,sgd,1,0.01,12,0.17739046369798672,0.9320913461538461,0.6007560278688159,0.7714285714285715,5.450872982999499
mri,sgd,1,0.01,13,0.1694456438701122,0.9358974358974359,0.5928535052708217,0.7892857142857143,5.8055036329997165
mri,sgd,1,0.01,14,0.16472248570659223,0.9379006410256411,1.3258506740842546,0.6785714285714286,6.217825509999784
mri,sgd,1,0.01,15,0.172110572982675,0.9372996794871795,1.8000259501593454,0.5589285714285714,5.609618708999733
mri,sgd,1,0.01,16,0.16486786888578,0.9405048076923077,1.0877389567238944,0.6767857142857143,5.750664152999889
mri,sgd,1,0.01,17,0.13795313477898255,0.9519230769230769,0.9562957201685224,0.7482142857142857,5.494130628000676
mri,sgd,1,0.01,18,0.12851559929549694,0.9521233974358975,1.3173714773995535,0.6785714285714286,5.379605383000126
mri,sgd,1,0.01,19,0.14533917987957978,0.9449118589743589,0.3696132038320814,0.8589285714285714,5.52380114800053
mri,sgd,1,0.01,20,0.11109062661536229,0.9595352564102564,0.31285120121070314,0.8982142857142857,5.387803623999389
mri,sgd,1,0.01,21,0.11565866615050115,0.9583333333333334,0.23346429126603263,0.9107142857142857,5.55730850999953
mri,sgd,1,0.01,22,0.09054988278792454,0.9669471153846154,0.5125034834657397,0.8339285714285715,5.313134477999483
mri,sgd,1,0.01,23,0.09906871831760956,0.9657451923076923,0.42499554540429796,0.8375,5.409053882999615
mri,sgd,1,0.01,24,0.09528691577128111,0.9659455128205128,0.5495775946549006,0.8196428571428571,5.89829385899975
mri,sgd,1,0.01,25,0.09875862479496461,0.9647435897435898,0.3065765389374324,0.8946428571428572,5.555731447999278
mri,sgd,1,0.01,26,0.0803238393452305,0.9737580128205128,0.1955640550170626,0.9160714285714285,5.910189129999708
mri,sgd,1,0.01,27,0.0761733816530651,0.9733573717948718,0.26174676503453936,0.8946428571428572,5.645726267999635
mri,sgd,1,0.01,28,0.06486881006126985,0.9751602564102564,0.14707789974553245,0.9410714285714286,5.471299681999881
mri,sgd,1,0.01,29,0.06904567741096401,0.9759615384615384,0.15753263660839625,0.9446428571428571,5.847778063000078
mri,sgd,1,0.01,30,0.049081453504279636,0.9829727564102564,0.25629321421895707,0.9125,5.966287262000151
mri,sgd,2,0.01,1,0.860854257375766,0.6516426282051282,0.702122688293457,0.7178571428571429,5.617840394999803
mri,sgd,2,0.01,2,0.5335246515579712,0.7840544871794872,0.8655470831053598,0.6482142857142857,5.55955463600003
mri,sgd,2,0.01,3,0.44157961851511246,0.8235176282051282,0.6744161759104047,0.7267857142857143,5.675616548999642
mri,sgd,2,0.01,4,0.41417620388361126,0.8355368589743589,0.8478862949780055,0.6946428571428571,5.670673357999476
mri,sgd,2,0.01,5,0.344454461756425,0.8677884615384616,0.4534836258207049,0.85,5.609553592999873
mri,sgd,2,0.01,6,0.3268324165390088,0.8733974358974359,0.46160391228539605,0.8196428571428571,5.412804875000802
mri,sgd,2,0.01,7,0.30883268037667644,0.8864182692307693,0.4162545689514705,0.8321428571428572,5.420449339000697
mri,sgd,2,0.01,8,0.25837784642592454,0.8986378205128205,0.29975916828427995,0.8910714285714286,5.459326230000443
mri,sgd,2,0.01,9,0.24268088690363443,0.9084535256410257,1.401221980367388,0.625,5.75382503200035
mri,sgd,2,0.01,10,0.23536256175392714,0.9102564102564102,0.5404201507568359,0.8053571428571429,6.207270044000325
mri,sgd,2,0.01,11,0.19098117661017638,0.9292868589743589,0.6560700280325753,0.7642857142857142,5.878789737000261
mri,sgd,2,0.01,12,0.1747997125180868,0.9340945512820513,0.3726954655987876,0.8714285714285714,5.519629066000562
mri,sgd,2,0.01,13,0.17693608855971923,0.9381009615384616,0.68487719978605,0.7517857142857143,6.145380993999424
mri,sgd,2,0.01,14,0.1488738631686339,0.9439102564102564,0.21739794143608637,0.9232142857142858,6.28335942800004
mri,sgd,2,0.01,15,0.17008316048826927,0.9391025641025641,0.2618371290819986,0.9017857142857143,5.975418322000223
mri,sgd,2,0.01,16,0.14845379556600863,0.9473157051282052,0.7619339942932128,0.7625,6.174851980999847
mri,sgd,2,0.01,17,0.13277511599545294,0.9495192307692307,0.580621669122151,0.7785714285714286,5.602497513000344
mri,sgd,2,0.01,18,0.12442627229178563,0.9559294871794872,0.22827253554548535,0.9232142857142858,5.122260954000012
mri,sgd,2,0.01,19,0.10425838140340951,0.9621394230769231,0.1951130441256932,0.9482142857142857,5.868079810999916
mri,sgd,2,0.01,20,0.10130496750561854,0.9653445512820513,1.1909118107386998,0.7714285714285715,5.839406525000413
mri,sgd,2,0.01,21,0.09580165329269874,0.9673477564102564,0.38724499770573206,0.8714285714285714,5.08897990100013
mri,sgd,2,0.01,22,0.09755810658232524,0.9659455128205128,1.3312488658087593,0.6714285714285714,5.410229095999966
mri,sgd,2,0.01,23,0.09731966608132307,0.9641426282051282,0.4259434606347765,0.8696428571428572,5.07534424700043
mri,sgd,2,0.01,24,0.08102132582989259,0.9737580128205128,0.33144920468330386,0.9,5.359055059999264
mri,sgd,2,0.01,25,0.08393425727561594,0.9681490384615384,0.45228233337402346,0.8607142857142858,5.453644983000231
mri,sgd,2,0.01,26,0.0652698780863713,0.9771634615384616,0.23238560685089657,0.9303571428571429,5.436444490000213
mri,sgd,2,0.01,27,0.0787790442745273,0.9737580128205128,0.9029058115822929,0.7785714285714286,6.883729015999961
mri,sgd,2,0.01,28,0.061120202633528374,0.9769631410256411,0.26372783013752527,0.9214285714285714,7.282460136999362
mri,sgd,2,0.01,29,0.06592236948796572,0.9779647435897436,0.5827192493847438,0.8196428571428571,6.3373769939998965
mri,sgd,2,0.01,30,0.04562312704272186,0.985176282051282,0.1921879415001188,0.9464285714285714,5.232244412999535
mri,gradhd,0,0.001,1,0.6777425656716028,0.7269631410256411,0.5957171423094613,0.7482142857142857,5.7617860479995215
mri,gradhd,0,0.001,2,0.4778318978272952,0.8193108974358975,0.46597967147827146,0.8125,5.830965066000317
mri,gradhd,0,0.001,3,0.42032170372131544,0.8423477564102564,0.4486726701259613,0.8214285714285714,5.773225266000736
mri,gradhd,0,0.001,4,0.36690615385006636,0.8655849358974359,0.30110894526754106,0.8892857142857142,6.194239551000464
mri,gradhd,0,0.001,5,0.3351696951267047,0.8770032051282052,0.6083246793065752,0.7660714285714286,6.192256208999424
mri,gradhd,0,0.001,6,0.291300179866644,0.8948317307692307,0.8178265486444746,0.6821428571428572,5.659870958999818
mri,gradhd,0,0.001,7,0.25592694383783215,0.9026442307692307,0.454994284255164,0.8035714285714286,5.563969822999752
mri,gradhd,0,0.001,8,0.24007433414077148,0.9150641025641025,0.8218578389712743,0.7321428571428571,5.39472085899979
mri,gradhd,0,0.001,9,0.205187026793376,0.9252804487179487,0.7731460520199367,0.725,5.522212214000319
mri,gradhd,0,0.001,10,0.18443401301136383,0.9338942307692307,0.39140639901161195,0.8375,5.571471227000075
mri,gradhd,0,0.001,11,0.16433726007548663,0.9437099358974359,1.9236960683550153,0.6839285714285714,5.186534322000625
mri,gradhd,0,0.001,12,0.16496252736602074,0.9403044871794872,0.34512174640383037,0.8767857142857143,5.683208523999383
mri,gradhd,0,0.001,13,0.15396878987741777,0.9447115384615384,0.1841105878353119,0.9375,5.492062862999774
mri,gradhd,0,0.001,14,0.1296823260207207,0.9543269230769231,0.7309396181787763,0.8107142857142857,5.184397545000138
mri,gradhd,0,0.001,15,0.13024829347164202,0.953125,0.27026214940207344,0.8964285714285715,6.098236331999942
mri,gradhd,0,0.001,16,0.12481486049886698,0.9545272435897436,0.7718015057700021,0.7857142857142857,5.186565148999762
mri,gradhd,0,0.001,17,0.11533214870649271,0.9571314102564102,0.30672616405146463,0.8821428571428571,5.560715639999216
mri,gradhd,0,0.001,18,0.11968040198851855,0.9607371794871795,0.19421666072947638,0.9357142857142857,5.221250083000086
mri,gradhd,0,0.001,19,0.10427786154338183,0.9645432692307693,0.2405655268047537,0.9214285714285714,5.312442481999824
mri,gradhd,0,0.001,20,0.10277126964707023,0.9605368589743589,1.272255996295384,0.675,5.569040762999975
mri,gradhd,0,0.001,21,0.08925409500415508,0.9685496794871795,0.6850905767508916,0.7785714285714286,5.562732121999943
mri,gradhd,0,0.001,22,0.08001731091346113,0.9713541666666666,0.14976524880954198,0.95,5.494455471999572
mri,gradhd,0,0.001,23,0.08847675913085158,0.9671474358974359,0.9220282094819205,0.7696428571428572,5.567075929000566
mri,gradhd,0,0.001,24,0.06598086210970695,0.9779647435897436,0.18463978958981378,0.9339285714285714,5.243301241000154
mri,gradhd,0,0.001,25,0.07033226532169068,0.9733573717948718,0.1640716999769211,0.9446428571428571,5.7044730779998645
mri,gradhd,0,0.001,26,0.06507126060433877,0.9787660256410257,0.22711219766310284,0.9214285714285714,5.808496388000094
mri,gradhd,0,0.001,27,0.07067578178472243,0.9749599358974359,0.7919283517769404,0.7857142857142857,5.188084364999668
mri,gradhd,0,0.001,28,0.060282503362171926,0.9769631410256411,0.5467277390616281,0.8410714285714286,5.641703431999304
mri,gradhd,0,0.001,29,0.05736546282572911,0.9793669871794872,0.08592340637530599,0.975,5.359960761999901
mri,gradhd,0,0.001,30,0.05035793011148389,0.9801682692307693,0.07831163241394928,0.9696428571428571,5.637861488999988
mri,gradhd,1,0.001,1,0.6795767790231949,0.7337740384615384,0.6963723037924086,0.7035714285714286,5.822376021999844
mri,gradhd,1,0.001,2,0.49117687000678134,0.8084935897435898,0.38593755875314983,0.8303571428571429,5.722599112000353
mri,gradhd,1,0.001,3,0.40810247013966244,0.8443509615384616,0.7151521682739258,0.7035714285714286,5.646702459000153
mri,gradhd,1,0.001,4,0.3436135737559734,0.8743990384615384,0.26739253146307806,0.8946428571428572,5.282286353999552
mri,gradhd,1,0.001,5,0.3132166360051204,0.8866185897435898,0.3183877868311746,0.8892857142857142,5.553121740000279
mri,gradhd,1,0.001,6,0.2788385813817,0.9000400641025641,0.4935227998665401,0.8035714285714286,5.72677271900011
mri,gradhd,1,0.001,7,0.24317337152285454,0.9078525641025641,0.26406464534146445,0.8982142857142857,5.268535478000558
mri,gradhd,1,0.001,8,0.20992059480303374,0.9224759615384616,0.3180793061852455,0.8875,5.260992051000358
mri,gradhd,1,0.001,9,0.21018471626135019,0.9240785256410257,0.2379064883504595,0.9071428571428571,5.522509780999826
mri,gradhd,1,0.001,10,0.1870102159296855,0.9306891025641025,0.3614812829664775,0.8428571428571429,5.238392688000204
mri,gradhd,1,0.001,11,0.19457079737614363,0.9312900641025641,0.1992475015776498,0.925,5.440866152000126
mri,gradhd,1,0.001,12,0.1479224324799501,0.9447115384615384,0.33533951256956374,0.8892857142857142,5.388718647999667
mri,gradhd,1,0.001,13,0.16050594233167478,0.9387019230769231,0.1788704821041652,0.9357142857142857,5.301272687000164
mri,gradhd,1,0.001,14,0.13349541035504678,0.9499198717948718,0.5333587731633868,0.8125,5.394628625000223
mri,gradhd,1,0.001,15,0.12182282441510604,0.9555288461538461,0.2149838694504329,0.925,5.2088824829997975
mri,gradhd,1,0.001,16,0.11628394387662411,0.9577323717948718,0.4239026554993221,0.8482142857142857,5.388118578999638
mri,gradhd,1,0.001,17,0.0974233620441877,0.9669471153846154,0.4369251591818673,0.8607142857142858,5.452343414999632
mri,gradhd,1,0.001,18,0.09578844387896168,0.9651442307692307,0.6304568290710449,0.8017857142857143,5.270737615000144
mri,gradhd,1,0.001,19,0.11854688149805252,0.9551282051282052,0.14805038230759757,0.95,5.485130905000005
mri,gradhd,1,0.001,20,0.08988385509030941,0.9681490384615384,0.22087896508829935,0.9107142857142857,5.240232024999386
mri,gradhd,1,0.001,21,0.081296367618518,0.9725560897435898,0.14942830630711146,0.9357142857142857,5.4617815579995295
mri,gradhd,1,0.001,22,0.06689356635802259,0.975761217948718,0.22586136034556797,0.9196428571428571,5.3407512900002985
mri,gradhd,1,0.001,23,0.09319731082098606,0.9673477564102564,0.15522308945655822,0.9464285714285714,5.391759961000389
mri,gradhd,1,0.001,24,0.07704622950404882,0.9731570512820513,0.12639498391321727,0.95,5.15554339099981
mri,gradhd,1,0.001,25,0.08052093495065585,0.9721554487179487,0.10834334471396037,0.9607142857142857,4.792473180000343
mri,gradhd,1,0.001,26,0.05808777367481245,0.9803685897435898,0.08286413890974863,0.975,4.699453852999795
mri,gradhd,1,0.001,27,0.06434240321127269,0.9775641025641025,1.1569972906793866,0.7803571428571429,4.620318048999252
mri,gradhd,1,0.001,28,0.056816582257548966,0.9819711538461539,0.07117476708122662,0.9696428571428571,5.028801892000047
mri,gradhd,1,0.001,29,0.07247982956230259,0.975761217948718,0.0762530477983611,0.975,4.650186363000103
mri,gradhd,1,0.001,30,0.0505787959943215,0.9833733974358975,0.10857695915869305,0.9625,4.678360631999567
