dataset,optimizer,seed,lr,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_s
cifar10,adam,1,0.001,20,0.653715629778017,0.7706552706552706,0.6840271075725556,0.7566,4.918604491000224
cifar10,adam,1,0.001,21,0.6314122142784956,0.7805600071225072,0.7276717631340027,0.7454,5.09508370399999
cifar10,adam,1,0.001,22,0.6302178318683918,0.7805154914529915,0.6892159018039703,0.7568,5.993221157999869
cifar10,adam,1,0.001,23,0.6188185785570716,0.7827635327635327,0.6981597993850708,0.7596,7.180525210000269
cifar10,adam,1,0.001,24,0.6122725033692146,0.7872818732193733,0.6779008770465851,0.76,6.46365036700081
cifar10,adam,1,0.001,25,0.5974764489380383,0.7924234330484331,0.6412056251049042,0.778,5.40812691300016
cifar10,adam,1,0.001,26,0.5907885377902931,0.7925347222222222,0.6678537104606629,0.7678,6.0448605959991255
cifar10,adam,1,0.001,27,0.5851601892896527,0.7973424145299145,0.679329779958725,0.7608,6.4084993390006275
cifar10,adam,1,0.001,28,0.5787494836369811,0.7974982193732194,0.6154504789352417,0.7834,6.352182688999164
cifar10,adam,1,0.001,29,0.5699132330227442,0.8009036680911681,0.7121862342834473,0.7512,6.209784036000201
cifar10,adam,1,0.001,30,0.5623187828607369,0.8056223290598291,0.6719092726707458,0.762,5.969166070999563
cifar10,adam,2,0.001,1,1.530101098226346,0.42715010683760685,1.3590529388427735,0.4888,6.075122619999092
cifar10,adam,2,0.001,2,1.2270597253429925,0.5557558760683761,1.2587241382598877,0.5448,6.7609211660001165
cifar10,adam,2,0.001,3,1.1141241099420096,0.5982683404558404,1.124897173690796,0.6,6.832995119999396
cifar10,adam,2,0.001,4,1.0396539733620451,0.6283609330484331,1.1520893203735352,0.5958,5.910842035000314
cifar10,adam,2,0.001,5,0.9849318882339021,0.6505074786324786,1.1091658435821534,0.5954,5.953173513000365
cifar10,adam,2,0.001,6,0.9319786108457125,0.6683137464387464,1.046558360671997,0.6198,6.159202729999379
cifar10,adam,2,0.001,7,0.8950174688613652,0.6810897435897436,0.9380533977508545,0.6604,6.711972417000652
cifar10,adam,2,0.001,8,0.8657634268459092,0.6948228276353277,0.9746591804504394,0.6592,5.752078430999973
cifar10,adam,2,0.001,9,0.8445361125842799,0.7000089031339032,0.9245685207366944,0.6686,5.875841273000333
cifar10,adam,2,0.001,10,0.8155901109391128,0.7104700854700855,0.8205835256576538,0.7098,6.261438746998465
cifar10,adam,2,0.001,11,0.7902646445141219,0.7216435185185185,0.8423957675933837,0.6992,6.0444372149995615
cifar10,adam,2,0.001,12,0.7670585747457977,0.7304576210826211,0.8212438732147217,0.7088,6.663004617999832
cifar10,adam,2,0.001,13,0.7551745544811259,0.7350649928774928,0.738906254196167,0.7364,5.71887905299991
cifar10,adam,2,0.001,14,0.7384370507677736,0.7417868589743589,0.7464311462402343,0.7352,5.548974262999764
cifar10,adam,2,0.001,15,0.7228760980812573,0.7457487535612536,0.7191308040618897,0.7482,7.958886616001109
cifar10,adam,2,0.001,16,0.7100622489241792,0.7505119301994302,0.7257384125709534,0.7444,6.992802076998487
cifar10,adam,2,0.001,17,0.6844208665892609,0.76130698005698,0.7073678964614868,0.7536,7.474520891000793
cifar10,adam,2,0.001,18,0.6799368301348129,0.7611066595441596,0.7934185102462769,0.7162,6.143062269000438
cifar10,adam,2,0.001,19,0.6623877179079246,0.7694310897435898,0.7044234669685364,0.7472,5.233692763000363
cifar10,adam,2,0.001,20,0.6628643158833865,0.7673165954415955,0.7454529601097107,0.7324,5.054839436999828
cifar10,adam,2,0.001,21,0.6409513550436395,0.7775997150997151,0.6863892862319946,0.7608,5.262576048000483
cifar10,adam,2,0.001,22,0.6306078263327607,0.7788906695156695,0.657036390209198,0.7726,4.903385539999363
cifar10,adam,2,0.001,23,0.6222464882919931,0.7819845085470085,0.6963055992126465,0.7518,4.579647291999208
cifar10,adam,2,0.001,24,0.6236850255065494,0.7835425569800569,0.6721844617843628,0.7556,4.529026013000475
cifar10,adam,2,0.001,25,0.6106888656942253,0.7867922008547008,0.6400668517112732,0.7762,4.765426994999871
cifar10,adam,2,0.001,26,0.5977733474001925,0.7910879629629629,0.6818774041175842,0.7584,4.982950273000824
cifar10,adam,2,0.001,27,0.5906810268887088,0.7957621082621082,0.6469680709838868,0.7734,7.480545705999248
cifar10,adam,2,0.001,28,0.5821046968470951,0.794448896011396,0.6910558015823364,0.7582,6.898451951999959
cifar10,adam,2,0.001,29,0.5770069766588021,0.8000133547008547,0.6371745993614196,0.7748,5.7853782619986305
cifar10,adam,2,0.001,30,0.5696518306548779,0.8024172008547008,0.5978208297729493,0.7888,6.3342271559995424
cifar10,adam,3,0.001,1,1.5732332895963619,0.4129273504273504,1.5830735721588134,0.4124,5.733814392000568
cifar10,adam,3,0.001,2,1.2598861948377387,0.5426460113960114,1.2557366237640382,0.5484,6.798001417000705
cifar10,adam,3,0.001,3,1.127106220973523,0.5947961182336182,1.2158531881332397,0.56,5.992589120000048
cifar10,adam,3,0.001,4,1.0418977820635522,0.6245103276353277,1.032104795360565,0.631,6.057428580001215
cifar10,adam,3,0.001,5,0.9891782289217,0.6501958689458689,0.9965363399505616,0.6446,6.1138333100007
cifar10,adam,3,0.001,6,0.9399780401816735,0.6647524928774928,1.137692098236084,0.6126,5.675538118000986
cifar10,adam,3,0.001,7,0.8921266091175568,0.6840722934472935,0.9672740942001343,0.661,5.2656997430003685
cifar10,adam,3,0.001,8,0.8618053814284822,0.6942218660968661,0.8916055768966675,0.6826,4.587213091999729
cifar10,adam,3,0.001,9,0.8375906168225824,0.7012998575498576,0.850458345413208,0.6962,5.935909588000868
cifar10,adam,3,0.001,10,0.8072794607901506,0.714164886039886,0.7647236811161041,0.7312,5.245922353000424
cifar10,adam,3,0.001,11,0.7794599758933413,0.72306801994302,0.916439168548584,0.6718,5.731220413999836
cifar10,adam,3,0.001,12,0.7617255709110162,0.7300792378917379,0.9720140642166137,0.6638,6.720929822000471
cifar10,adam,3,0.001,13,0.7442691027269065,0.7380698005698005,0.7656083265304565,0.732,7.90941446099896
cifar10,adam,3,0.001,14,0.7280968952382731,0.7428107193732194,0.7666983740329743,0.7328,6.755367783000111
cifar10,adam,3,0.001,15,0.715588885834414,0.7466835826210826,0.78642112159729,0.72,8.15161940500002
cifar10,adam,3,0.001,16,0.6959673310616756,0.7552751068376068,0.7616370939254761,0.736,7.538053325999499
cifar10,adam,3,0.001,17,0.6851549038180599,0.7594150641025641,0.7260323359489441,0.7346,6.18938392400014
cifar10,adam,3,0.001,18,0.6668728631615979,0.7662037037037037,0.7545211366653443,0.7426,5.474160223000581
cifar10,adam,3,0.001,19,0.6648797240012732,0.7684517450142451,0.6628725017547608,0.7712,5.354127962000348
cifar10,adam,3,0.001,20,0.6436662081300024,0.7747284544159544,0.6504853630065918,0.7764,5.504747736000354
cifar10,adam,3,0.001,21,0.6373990536415339,0.7754852207977208,0.6511501923561096,0.7738,5.362975579999329
cifar10,adam,3,0.001,22,0.6259225483803328,0.7808938746438746,0.6654172891616821,0.7692,5.921925532000387
cifar10,adam,3,0.001,23,0.6190805484426667,0.7847889957264957,0.6415989442825317,0.7728,5.4008252790008555
cifar10,adam,3,0.001,24,0.6113219230602949,0.7864805911680912,0.6926944915771485,0.7558,5.517232567999599
cifar10,adam,3,0.001,25,0.5958179896034067,0.7905982905982906,0.7133974180221557,0.7556,5.450215061999188
cifar10,adam,3,0.001,26,0.5917528678379168,0.7907763532763533,0.6058598237991333,0.79,5.920994599000551
cifar10,adam,3,0.001,27,0.5816161886409477,0.7972311253561254,0.6412022841453552,0.7832,8.530712612999196
cifar10,adam,3,0.001,28,0.5780455128759401,0.7985443376068376,0.6371052763938904,0.7726,7.86983380699894
cifar10,adam,3,0.001,29,0.5662642514433955,0.8008591524216524,0.6272660932540893,0.7846,8.905481584000881
cifar10,adam,3,0.001,30,0.5637742881251876,0.8033075142450142,0.5915121179580688,0.7982,8.803855117001149
cifar10,adam,4,0.001,1,1.5579705418344916,0.4181356837606838,1.509302433013916,0.4762,6.56518667400087
cifar10,adam,4,0.001,2,1.2511760954164033,0.5485220797720798,1.2400666463851928,0.5536,8.057479126000544
cifar10,adam,4,0.001,3,1.1199493381032917,0.5962651353276354,1.1709105129241943,0.589,6.53461519099983
cifar10,adam,4,0.001,4,1.0421208487956273,0.6256677350427351,1.0757226329803466,0.6156,6.148617639000804
cifar10,adam,4,0.001,5,0.9771004899954184,0.6521323005698005,0.9966109237670898,0.6498,5.194904792000671
cifar10,adam,4,0.001,6,0.9270886179388758,0.6694266381766382,1.1094741667747499,0.6118,6.865540357999635
cifar10,adam,4,0.001,7,0.8878307539513308,0.6848735754985755,1.1375095165252687,0.6042,4.746164909000072
cifar10,adam,4,0.001,8,0.8530480674868636,0.6976718304843305,0.8720345777511597,0.7004,4.467421187999207
cifar10,adam,4,0.001,9,0.8273387344134839,0.7084668803418803,0.9337416841506958,0.6748,4.502923340000052
cifar10,adam,4,0.001,10,0.8000581559971867,0.7185051638176638,0.9217513311386109,0.6648,4.52526571800081
cifar10,adam,4,0.001,11,0.773753493769556,0.7286769943019943,0.9020021522521973,0.6916,5.55247864300145
cifar10,adam,4,0.001,12,0.7579150036868886,0.7339743589743589,0.8090390249252319,0.7228,6.118370617999972
cifar10,adam,4,0.001,13,0.7325437838195735,0.7427662037037037,0.7404900981903076,0.736,6.198997726000016
cifar10,adam,4,0.001,14,0.7168831737802239,0.7459935897435898,0.8652096672058105,0.7014,7.529862997998862
cifar10,adam,4,0.001,15,0.7039988421306991,0.7538506054131054,0.7772092341423035,0.7218,6.138529802999983
cifar10,adam,4,0.001,16,0.694093334708798,0.7573896011396012,0.7164512741088868,0.7516,5.74714843700167
cifar10,adam,4,0.001,17,0.6766430483414576,0.7615963319088319,0.7915548549652099,0.725,7.493636428000173
cifar10,adam,4,0.001,18,0.6679560503049454,0.765892094017094,0.7051633857727051,0.7574,4.965113813999778
cifar10,adam,4,0.001,19,0.6490236476615623,0.7715010683760684,0.7863157676696777,0.7272,4.531723680000141
cifar10,adam,4,0.001,20,0.6398858371962849,0.774238782051282,0.6564316679000854,0.7748,4.538826005000374
cifar10,adam,4,0.001,21,0.6304559408769309,0.7790019586894587,0.6878635066986084,0.7642,5.013240153999504
cifar10,adam,4,0.001,22,0.6142576171292199,0.7845219017094017,0.6443615973472595,0.7822,5.132804315000612
cifar10,adam,4,0.001,23,0.6141929153533403,0.7840990028490028,0.6500850667953492,0.7834,4.750099406001027
cifar10,adam,4,0.001,24,0.6031217530072585,0.7889512108262108,0.6585971984863281,0.7744,5.583216990000437
cifar10,adam,4,0.001,25,0.5940256064433997,0.7931579415954416,0.6809854452133178,0.7614,6.0884242199990695
cifar10,adam,4,0.001,26,0.5861740123342585,0.7967859686609686,0.665416980934143,0.7748,5.594903360999524
cifar10,adam,4,0.001,27,0.5800358059569302,0.7974982193732194,0.6664213386535645,0.769,5.417464176998692
cifar10,adam,4,0.001,28,0.5684117448126149,0.8019275284900285,0.6496020122051239,0.7808,5.756026233999364
cifar10,adam,4,0.001,29,0.5638794124635875,0.8036413817663818,0.5983135963916778,0.796,5.191429342999982
cifar10,adam,4,0.001,30,0.5566672015393901,0.8060674857549858,0.6762928483963012,0.7668,5.255899878000491
cifar10,sgd,0,0.01,1,1.6860104996254641,0.3632701210826211,1.4763872329711913,0.4554,6.639251083999625
cifar10,sgd,0,0.01,2,1.3514012516054332,0.5079460470085471,1.407692184829712,0.491,6.397492993999549
cifar10,sgd,0,0.01,3,1.2132241258933674,0.5598513176638177,1.2616438079833985,0.5576,6.337366301999282
cifar10,sgd,0,0.01,4,1.130317119112042,0.5926371082621082,1.170998254966736,0.5858,6.988998745000572
cifar10,sgd,0,0.01,5,1.0597896361962342,0.6199474715099715,1.1740030702590942,0.5792,5.880712797001252
cifar10,sgd,0,0.01,6,1.0057223642993176,0.63846599002849,1.0293121200561524,0.6276,6.735301312999582
cifar10,sgd,0,0.01,7,0.9616028573098685,0.6571180555555556,1.142238666343689,0.5856,6.010825179999301
cifar10,sgd,0,0.01,8,0.920222178993062,0.6719195156695157,0.9854973245620727,0.6434,6.039770506999048
cifar10,sgd,0,0.01,9,0.8852248161267011,0.6821803774928775,0.9774452444076538,0.6552,7.126653142000578
cifar10,sgd,0,0.01,10,0.8597172160773535,0.6946447649572649,0.8757134042739868,0.696,5.3026705749998655
cifar10,sgd,0,0.01,11,0.8296444305667171,0.7068643162393162,0.9023798553466796,0.6832,6.278701313000056
cifar10,sgd,0,0.01,12,0.8074872315439403,0.7159232549857549,0.8566860776901245,0.7094,6.720592665000368
cifar10,sgd,0,0.01,13,0.7827464180794197,0.7255163817663818,0.8762326576232911,0.6966,5.0977799170013895
cifar10,sgd,0,0.01,14,0.7617863777526084,0.7308582621082621,0.8156987281799316,0.7118,5.599860708000051
cifar10,sgd,0,0.01,15,0.7451550828086005,0.7378472222222222,0.8073267766952514,0.719,6.625764505999541
cifar10,sgd,0,0.01,16,0.7227019993667929,0.7476851851851852,0.7649169612884521,0.7312,5.236221903000114
cifar10,sgd,0,0.01,17,0.7157527553899335,0.7501335470085471,0.7315683187484742,0.7464,7.498503459999483
cifar10,sgd,0,0.01,18,0.6947951664951791,0.7571447649572649,0.8138710308074951,0.7216,6.5496392989989545
cifar10,sgd,0,0.01,19,0.6854507591140236,0.7597934472934473,0.7957349899291992,0.7282,6.588852999000665
cifar10,sgd,0,0.01,20,0.6734959632582814,0.7645343660968661,0.7584247278213501,0.7358,8.152104480999697
cifar10,sgd,0,0.01,21,0.6611301577159142,0.7683627136752137,0.7268268501281738,0.7488,6.053616070001226
cifar10,sgd,0,0.01,22,0.6407543458999732,0.776130698005698,0.699343426322937,0.764,7.687946304000434
cifar10,sgd,0,0.01,23,0.6367518090964043,0.7784900284900285,0.750696236038208,0.7356,5.071432067999922
cifar10,sgd,0,0.01,24,0.6271037673338865,0.7812722578347578,0.7062965091705322,0.7564,5.486975604999316
cifar10,sgd,0,0.01,25,0.6195962052909058,0.7845441595441596,0.7087758207321166,0.7524,4.55106647699904
cifar10,sgd,0,0.01,26,0.6081785025589826,0.788795405982906,0.6730899869918823,0.7732,4.497033425999689
cifar10,sgd,0,0.01,27,0.5936418865141366,0.7932024572649573,0.7113367374420166,0.7528,6.1048015850010415
cifar10,sgd,0,0.01,28,0.5884917739279929,0.7946492165242165,0.6769722467422485,0.7662,4.547365647000333
cifar10,sgd,0,0.01,29,0.5853846563912525,0.7968972578347578,0.6605584790229797,0.7756,4.214020666000579
cifar10,sgd,0,0.01,30,0.5728022277015566,0.801727207977208,0.681167667388916,0.7648,4.3662387909989775
cifar10,sgd,1,0.01,1,1.708366906201398,0.3552127849002849,1.470549111175537,0.4566,4.938859560999845
cifar10,sgd,1,0.01,2,1.3793874622410178,0.49494747150997154,1.376912561416626,0.4906,4.478056012998422
cifar10,sgd,1,0.01,3,1.2316787516289627,0.5539975071225072,1.309148785018921,0.5292,4.337079061999248
cifar10,sgd,1,0.01,4,1.1387818369091067,0.5877181267806267,1.4024241249084473,0.5056,4.41308172799836
cifar10,sgd,1,0.01,5,1.0812463459805546,0.6116675569800569,1.2064731105804443,0.5688,4.63004834899948
cifar10,sgd,1,0.01,6,1.0234213755001709,0.6331463675213675,1.1019223918914796,0.602,4.727311800999814
cifar10,sgd,1,0.01,7,0.9897750155878203,0.6444533475783476,0.9878598247528076,0.64,4.35568076600066
cifar10,sgd,1,0.01,8,0.9478263041572353,0.6609018874643875,0.969529396724701,0.6528,4.422456843998589
cifar10,sgd,1,0.01,9,0.9098228399570172,0.676727207977208,0.9537763982772827,0.6604,4.459244693000073
cifar10,sgd,1,0.01,10,0.8906195192595153,0.6835381054131054,0.9874399465560914,0.65,4.344215662000352
cifar10,sgd,1,0.01,11,0.8602003409312322,0.6960915242165242,0.8366344017028808,0.7032,4.472331123000913
cifar10,sgd,1,0.01,12,0.8376297600928195,0.7028356481481481,0.8990697605133057,0.6792,4.367437619001066
cifar10,sgd,1,0.01,13,0.8104750427425417,0.7128516737891738,0.8014978914260864,0.7202,4.394044534999921
cifar10,sgd,1,0.01,14,0.7887906447435037,0.7217770655270656,0.8230819089889526,0.7088,4.905657126999358
cifar10,sgd,1,0.01,15,0.7710916928076677,0.7293892450142451,0.7548788058280945,0.731,4.407131723999555
cifar10,sgd,1,0.01,16,0.7531391485803827,0.7332621082621082,0.8137903120040894,0.7082,4.457131932998891
cifar10,sgd,1,0.01,17,0.7348021009029486,0.7420316951566952,0.7167602128028869,0.7482,4.343270499999562
cifar10,sgd,1,0.01,18,0.72137718611633,0.7471732549857549,0.7502106895446777,0.7378,4.3420277679997525
cifar10,sgd,1,0.01,19,0.7091489857927686,0.7495771011396012,0.7504959434509277,0.7268,4.598211649999939
cifar10,sgd,1,0.01,20,0.6978777966268381,0.7538060897435898,0.7201263275146484,0.7456,4.441539199000545
cifar10,sgd,1,0.01,21,0.6763200645263379,0.7614850427350427,0.7185582231521607,0.7482,4.657707028000004
cifar10,sgd,1,0.01,22,0.6734930741311478,0.7639111467236467,0.7824374134063721,0.724,4.410531236000679
cifar10,sgd,1,0.01,23,0.6575837166730495,0.7702768874643875,0.7045064005851746,0.7582,4.386095333000412
cifar10,sgd,1,0.01,24,0.6469057203188241,0.7734597578347578,0.7022194833278655,0.7544,4.370738421999704
cifar10,sgd,1,0.01,25,0.6374274855665332,0.7765090811965812,0.6860581969738007,0.7538,4.357449510000151
cifar10,sgd,1,0.01,26,0.6236347996781015,0.7809606481481481,0.706391642856598,0.7504,4.415986501999214
cifar10,sgd,1,0.01,27,0.6197417813148933,0.7826299857549858,0.6833280715942383,0.7578,4.8306776260014885
cifar10,sgd,1,0.01,28,0.6071488533773993,0.7871038105413105,0.6429621438026428,0.7732,4.716299684001569
cifar10,sgd,1,0.01,29,0.6011672864782165,0.7906428062678063,0.7683617004394532,0.7314,4.4368458919998375
cifar10,sgd,1,0.01,30,0.5923300164717215,0.7928240740740741,0.6466700002670288,0.7748,4.336193645998719
cifar10,sgd,2,0.01,1,1.678389402875873,0.3682781339031339,1.461319380569458,0.4514,4.395442850000109
cifar10,sgd,2,0.01,2,1.3369404464705377,0.5088363603988604,1.3736453762054444,0.502,4.736516655000742
cifar10,sgd,2,0.01,3,1.2023491419618286,0.5638799857549858,1.1686892095565795,0.569,4.467382191998695
cifar10,sgd,2,0.01,4,1.115079721324464,0.6008725071225072,1.1512948934555054,0.5898,4.358013662998928
cifar10,sgd,2,0.01,5,1.056906209542201,0.6213051994301995,1.1057419483184814,0.6022,4.374546734999967
cifar10,sgd,2,0.01,6,1.0022232440801768,0.6402911324786325,1.107251718902588,0.6056,4.34784898199905
cifar10,sgd,2,0.01,7,0.9619360338588725,0.6596331908831908,0.9962573732376099,0.643,4.456624857999486
cifar10,sgd,2,0.01,8,0.9318650229024751,0.6702946937321937,1.1246879426956178,0.5998,4.386714373998984
cifar10,sgd,2,0.01,9,0.9036951618656474,0.6798878205128205,0.9917579925537109,0.6374,4.3522307940002065
cifar10,sgd,2,0.01,10,0.8774560005576523,0.6903267450142451,0.8690940240859986,0.6888,4.920191854998848
cifar10,sgd,2,0.01,11,0.8480792386919005,0.6990295584045584,0.8405390030860901,0.7034,4.367791892000241
cifar10,sgd,2,0.01,12,0.8249181585434155,0.7104255698005698,0.8615080276489258,0.6902,4.389578830998289
cifar10,sgd,2,0.01,13,0.7997147469778686,0.7198851495726496,0.8067325896263122,0.7156,4.408288112999799
cifar10,sgd,2,0.01,14,0.784547572292154,0.7240473646723646,0.8115907125473022,0.709,4.276664075001463
cifar10,sgd,2,0.01,15,0.7686592617265859,0.7288327991452992,0.7732506967544556,0.7292,4.565115131999846
cifar10,sgd,2,0.01,16,0.74464588236605,0.7384704415954416,0.8327654951095581,0.714,4.391408167999543
cifar10,sgd,2,0.01,17,0.7246614611386574,0.7444577991452992,0.7524826419830323,0.7372,4.267538292000609
cifar10,sgd,2,0.01,18,0.710961097410941,0.7513799857549858,0.8198508326530457,0.707,4.363763722998556
cifar10,sgd,2,0.01,19,0.6954135415051398,0.7564325142450142,0.7444555351257324,0.7364,4.3357203919986205
cifar10,sgd,2,0.01,20,0.6843517534753196,0.7607060185185185,0.8387894717216492,0.7124,4.396438603000206
cifar10,sgd,2,0.01,21,0.668024801460766,0.7673833689458689,0.723430083656311,0.7422,4.394807332999335
cifar10,sgd,2,0.01,22,0.6629274519760044,0.7692752849002849,0.6785435093879699,0.7592,4.4844793760003085
cifar10,sgd,2,0.01,23,0.64551052306792,0.7747729700854701,0.7161174951553345,0.7492,4.831606214998828
cifar10,sgd,2,0.01,24,0.6409152149305045,0.7765758547008547,0.6622489351272584,0.7688,4.6061166340005
cifar10,sgd,2,0.01,25,0.6254333822306065,0.7804932336182336,0.6440642558097839,0.774,4.460230100999979
cifar10,sgd,2,0.01,26,0.6161857993684263,0.7846999643874644,0.6606126050949097,0.768,4.571064125000703
cifar10,sgd,2,0.01,27,0.6090070193479543,0.787170584045584,0.6600522239685058,0.7662,4.656348865999462
cifar10,sgd,2,0.01,28,0.5959273031634144,0.7927795584045584,0.6646297317504882,0.7644,4.649140460000126
cifar10,sgd,2,0.01,29,0.5921391571349228,0.7924234330484331,0.6621483249664306,0.7648,4.940473615999508
cifar10,sgd,2,0.01,30,0.5825846727587219,0.7986111111111112,0.5964964586257935,0.7924,4.831889912999031
cifar10,sgd,3,0.01,1,1.7184508386840167,0.35167378917378916,1.7394180130004884,0.3328,4.767384553999364
cifar10,sgd,3,0.01,2,1.3976387590424628,0.48555466524216523,1.3669504261016845,0.4846,4.7407441470004414
cifar10,sgd,3,0.01,3,1.2364316628529475,0.5509036680911681,1.2687223461151123,0.5384,4.740805642000851
cifar10,sgd,3,0.01,4,1.1405199280491582,0.5843794515669516,1.1175308198928833,0.5986,4.921274455999082
cifar10,sgd,3,0.01,5,1.0708335169360168,0.6140936609686609,1.0982676477432252,0.6142,4.900671069999589
cifar10,sgd,3,0.01,6,1.0196501249261731,0.633079594017094,1.1038293034553528,0.6096,5.054595801999312
cifar10,sgd,3,0.01,7,0.973898183586251,0.6534455128205128,1.0264703784942626,0.6334,4.773368119000224
cifar10,sgd,3,0.01,8,0.9325191470292898,0.6670895655270656,0.9233626976013184,0.6716,4.763994461000038
